10734	187	3530
7799	46	4779
9150	82	10367
845	105	2805
10731	118	1454
4890	21	12699
1649	227	13309
6012	120	12729
10422	108	10979
13055	75	44
5185	215	13814
6299	182	11898
13305	32	14265
2163	10	5533
5053	21	12330
14037	10	436
12097	99	3244
11784	4	9034
3056	45	10387
13208	82	12701
10109	125	4715
12313	228	8459
6366	107	13583
7424	215	13837
1339	173	6569
3401	7	5219
5262	21	323
13855	172	3209
1172	13	3776
11999	185	13808
10790	59	5134
10423	158	12206
10071	108	7494
13752	55	1103
8656	11	6439
7958	2	3343
1339	9	2450
13162	180	869
4031	146	4994
7281	43	5245
5507	31	6765
3952	108	708
13272	4	880
10585	123	7453
11132	100	9587
8560	198	5791
5938	11	8886
5160	186	5550
7535	179	13369
12034	49	7748
1466	80	12527
5753	18	8842
14251	22	12689
4813	108	13161
8161	59	2616
8619	46	13944
11021	2	8768
14503	75	8781
4702	121	7269
12252	183	8188
343	186	13739
2079	233	11430
9553	111	1749
12617	50	4240
13421	148	6453
1738	54	763
11594	148	11411
2456	204	2402
11127	22	6803
13228	82	13284
11650	195	4724
13942	118	8180
5932	47	11924
13168	21	824
12374	186	8228
10680	51	35
2923	215	2418
5297	215	8079
202	169	922
8373	125	13922
293	108	3213
10461	124	12993
8559	233	9956
10730	4	11616
9197	235	1499
3646	164	7150
9984	123	12923
1774	47	8297
10601	225	3981
4263	67	11214
3747	75	10131
12308	108	5996
1588	73	6197
3317	125	11305
8093	176	11079
6598	186	3946
12675	31	10222
6554	2	11474
7817	85	6828
1774	77	1337
3761	58	6990
7290	58	884
1180	125	9938
9228	83	3127
3652	49	14132
4829	82	12841
10661	89	1111
10618	58	6451
532	219	6273
6726	215	13399
2459	162	10180
10687	121	4878
3840	173	11438
1042	197	1883
8171	215	6923
6454	75	7526
10946	28	2426
9483	128	13626
13988	46	9216
14162	176	2548
14267	9	5949
1767	31	4739
2017	204	6309
157	59	7824
10445	186	8894
4722	135	11054
13243	16	7797
12693	42	14081
10835	231	13234
9617	205	9851
13155	21	11775
8135	136	4085
1173	110	12176
14243	116	8284
10338	13	7071
2183	31	13908
7269	17	6815
1234	49	6694
7444	199	2964
8647	135	8663
13440	82	12581
8288	236	8396
14520	100	12065
5594	4	4561
9997	177	3786
4320	39	4137
7282	163	10249
7817	21	5357
11111	145	9501
13966	111	140
4410	197	5485
10040	186	7771
4668	155	9108
3641	75	9906
9301	127	6868
1847	35	4594
6138	112	650
11298	230	5834
9364	97	3415
9321	7	2993
14404	75	6759
9840	179	1843
10301	58	5029
9112	15	11345
7799	222	4210
5214	32	7124
577	15	8513
13206	147	4991
903	108	604
7202	153	12542
7564	2	6768
11929	193	9018
3302	108	5095
4945	140	6358
14473	82	12010
3286	166	4627
3082	202	2630
2020	123	1754
10993	2	2106
8881	215	5321
6470	206	13652
12514	127	9733
3550	179	11345
8459	75	2873
6538	10	3844
331	12	10780
1940	31	2556
5502	82	1209
2595	155	2173
8455	126	5220
7299	223	9130
3043	146	14492
13176	82	1675
4061	108	5738
12486	82	3672
6249	128	1014
5958	17	3645
13850	109	7439
8571	224	4994
1595	9	6992
764	11	1728
2406	37	2481
12301	184	13345
3180	11	6165
9655	167	376
4909	128	8
7853	82	12481
11609	48	13942
11040	75	4290
11120	127	12369
10948	71	7544
1721	214	12254
12629	128	2884
8395	32	6439
2471	75	5105
9642	21	12491
12023	21	6297
11441	111	1977
7880	169	4287
3492	59	7440
7488	15	7150
9827	179	1537
409	50	5374
7630	233	12709
1693	186	5641
6521	141	13478
6731	125	12118
8124	71	1671
1476	86	14476
7228	213	1494
13040	108	7190
2972	225	4006
5236	176	2898
4192	49	5310
228	10	4352
5322	108	6367
13560	31	8334
3694	149	2961
9027	148	13274
13906	45	14375
5631	202	10163
9277	121	9365
12034	121	12310
2407	183	8451
8884	75	890
13387	187	13770
11464	75	8536
1590	2	5075
7197	130	10400
963	121	2909
8656	9	8984
8929	108	5113
11206	173	14372
12633	226	13106
3902	40	11292
7701	215	658
13416	2	12275
12798	75	5990
6666	98	422
1823	155	6113
5083	143	8289
12985	125	11229
9146	179	11496
7588	225	9298
8826	33	1586
6628	166	3126
4650	10	4421
9438	108	3084
12407	17	13683
5009	154	2943
1323	94	5617
5369	92	6765
13989	163	9010
2580	59	12675
14298	186	665
9846	54	8546
2491	125	5396
957	133	854
10063	185	11862
61	116	10810
7487	107	1181
14496	41	54
4357	82	553
9736	111	5324
348	84	6144
8777	147	1470
5880	129	12376
7957	109	8719
10190	73	2647
4335	64	4134
7404	217	5245
11749	4	1900
9229	22	1277
5017	100	13341
8406	80	10347
3252	48	5316
9558	59	7303
12849	75	7512
3776	26	8934
1046	80	4778
9097	160	7544
3118	1	1111
7552	30	7065
8780	58	12417
13073	42	9428
4029	79	6765
2348	202	8720
1111	31	11970
2292	111	7008
8283	61	8658
5545	178	5245
1202	174	662
2079	10	7527
11450	114	5823
1970	19	12527
13102	125	7297
2127	168	11386
3987	67	4951
14356	77	10387
7308	150	222
12485	54	9262
12143	75	4040
11717	191	9858
1935	9	14067
4543	145	1499
13616	59	2116
7200	126	1
12332	184	7336
13145	214	11661
3924	36	13665
5026	75	730
13074	50	6132
7256	4	14535
8810	179	12004
8799	171	1943
10810	59	9309
8540	125	5463
3181	194	443
2054	100	8264
10379	216	8327
11895	226	739
7663	70	4527
4994	144	8527
14485	158	4490
2174	82	5983
10754	49	10107
6316	173	127
7215	204	3651
5867	22	4588
957	4	1587
4754	40	3511
3848	65	11013
13003	14	10586
13123	207	4085
14444	55	11810
7364	163	12754
12627	2	6476
7587	125	6478
7625	4	8979
8372	135	13470
11784	197	268
8144	129	13216
1502	108	7789
13172	215	3141
4096	41	8293
14539	4	7823
4435	61	10740
12700	48	12217
9466	114	12771
2356	75	10374
4142	179	5245
14517	173	12800
11870	11	9873
1567	215	12612
8441	108	1412
8213	127	10044
14039	128	14510
11376	81	7414
5077	63	11853
10765	114	1939
2448	210	8935
4785	121	7972
896	225	8788
2361	214	4232
2020	113	10286
13091	120	6761
10734	4	5789
9170	186	5829
2744	223	12035
4146	127	9223
12694	215	2769
14229	92	14248
8469	152	8446
5434	179	13063
13156	188	6765
8850	97	9223
9016	2	13798
8896	16	592
1810	29	10099
12958	215	5138
3473	128	13665
2162	124	10330
11734	119	5557
7635	80	6553
14414	2	8282
4031	25	375
13654	198	4622
11319	4	9718
9592	125	4735
3107	108	724
6814	80	9804
1017	124	5726
10620	186	7120
2668	184	13535
10779	128	4721
4622	209	2792
10343	10	13580
8465	108	8903
6998	31	811
10860	82	476
4197	233	13552
10024	96	3069
2107	102	8754
8203	176	2537
11098	90	9332
3971	57	7269
13795	82	12288
8518	2	8149
13095	81	5245
1498	75	3991
47	94	9448
2669	200	5983
10472	186	5641
11615	11	266
10587	151	2328
5804	133	5309
11279	34	9461
7229	58	4338
1943	55	3117
5283	140	6598
1341	43	12860
8291	65	12527
3126	46	10246
12169	23	6875
4162	101	4709
882	170	12935
2237	125	602
8751	2	4749
10576	10	13277
2529	4	10648
5155	152	13353
1985	214	12453
2142	187	8792
13989	2	7699
9205	191	6765
9384	78	619
8127	65	8279
10346	38	4107
8409	31	6473
6682	2	11658
9076	125	3759
6868	119	348
9274	64	4473
8378	10	13261
6294	61	3087
3309	111	5782
14092	196	6541
4120	125	9710
3718	104	692
8496	75	6218
7960	191	12998
5207	4	6890
2016	111	9930
14395	17	2004
1969	197	1553
4396	35	1487
11551	111	3214
13964	20	10313
12742	4	4467
5069	232	2789
4106	9	6930
4662	30	5279
6083	75	11683
4397	71	2733
12559	11	5376
10309	34	2927
7449	149	2537
10038	213	12930
10154	145	7
8590	4	8917
2701	11	436
10920	80	12993
11320	10	12572
3696	12	5893
4469	110	3977
707	192	2454
787	108	11851
10840	30	13768
1643	146	4994
10267	166	13286
10606	75	13726
14538	204	4994
5003	128	5162
1633	146	13839
4420	203	3804
10158	233	1736
3672	141	1323
6840	74	10798
7317	186	12432
13356	116	9653
11544	192	7194
5670	123	7704
5178	11	1735
2050	80	3862
2449	8	7856
1476	35	4977
3428	108	7898
828	75	9383
3321	108	6518
3334	125	10112
3209	9	7003
6842	186	10076
7340	125	7541
11095	17	4814
1056	230	12402
11310	108	1394
13750	46	4898
10675	9	7841
13210	146	13511
2136	10	1922
14415	79	10123
1076	70	7544
9401	202	7370
6120	111	9245
9524	135	12440
14142	30	12058
5815	199	2337
10537	80	4797
6384	166	651
729	83	3262
1102	137	3395
1784	2	3531
2526	128	4080
8214	206	819
3092	110	938
11320	215	8288
2029	133	3778
4155	10	8053
10476	170	7184
2318	32	6048
8335	21	13198
550	91	3759
8179	187	3373
9538	28	552
11705	86	6765
12881	177	6542
5255	210	11106
13798	149	9908
5310	71	10726
230	60	11756
8716	88	827
2203	35	10673
12909	9	1569
2315	108	3414
3696	70	5613
2560	179	13604
6622	148	7600
4647	118	8649
11751	11	11375
458	54	7461
9335	20	112
4305	110	9890
10801	189	8396
9334	33	5604
7564	82	10097
4954	233	9490
12308	59	11626
7127	144	12872
9741	9	12650
3719	114	6353
3628	123	13506
13138	121	10726
2802	113	12921
2123	214	5245
3403	2	11888
6042	111	9577
126	200	13665
11544	39	56
10189	184	10777
547	114	14484
11226	148	4796
5263	0	8512
6299	204	12982
8722	189	10284
9284	220	1442
10584	63	4994
5440	59	9847
4198	10	13349
7771	121	4773
9208	2	885
7506	156	4810
5886	133	8742
5204	60	4994
2000	59	3796
2839	51	7385
1460	126	9697
5138	216	5276
6869	179	13357
14101	133	1531
1653	4	11635
5872	149	4200
8682	186	9008
4272	223	14037
483	223	2937
4832	99	7014
9899	119	348
3482	128	6765
10763	163	9428
14487	2	3146
8976	117	5740
13892	82	6539
10937	105	12492
8341	130	7919
10693	125	1400
4905	173	8089
11272	17	1627
2484	179	13764
6742	179	348
2220	11	13366
14420	186	1450
1869	215	7419
14440	186	4093
975	96	13777
8657	172	11354
13297	108	1479
8263	31	10903
10129	37	13369
12677	86	10633
4861	213	8665
12076	77	10256
11005	172	2178
5310	216	1557
12107	116	13382
12558	88	193
6422	125	13295
1209	109	14173
7404	82	11786
4790	173	7831
2727	60	4695
9156	46	2149
8416	75	10888
11944	234	10099
7145	105	607
3110	232	9683
1049	29	10989
8068	45	8326
8929	2	1751
9486	84	5763
12695	111	7923
4579	59	9824
426	82	7948
208	134	11355
13206	194	3936
10570	2	12300
2789	131	12833
8952	125	3211
4409	195	1475
13516	148	5741
10920	125	8419
4221	145	5650
2834	88	8398
7299	51	9130
9311	35	268
1237	26	2974
13249	31	2612
12940	174	9437
2980	58	1614
1302	165	6740
13448	125	7411
12104	201	1678
10061	195	2422
462	17	5312
506	216	11960
5229	166	13568
10044	203	2121
8190	176	12149
4539	118	5589
13323	127	12956
3684	192	4788
520	111	5348
12164	215	10474
5973	108	2311
7511	157	12546
12832	120	2716
394	30	7348
9372	80	14004
4328	3	13094
4521	123	2014
9903	197	9976
8221	130	11695
6393	224	7974
11871	236	12920
11494	234	4298
8412	88	2784
530	2	6036
6143	182	1238
3801	108	4489
1416	82	8799
3056	154	6054
8016	214	13665
8528	111	12602
6725	179	13077
5238	135	6473
599	176	14489
13928	16	10869
5735	124	3407
12159	215	5144
4647	80	8188
10161	38	1548
1301	17	7153
1959	199	5721
2062	75	2406
4531	215	7807
5422	25	2235
12230	39	5245
2742	32	9264
6870	78	10909
3012	216	13053
676	229	7124
10107	95	8615
8409	15	8409
1404	49	1020
14354	17	7086
11705	103	14324
3048	230	5264
13301	166	10121
9300	120	7651
6684	156	937
6715	152	13261
6460	215	11598
5261	193	2665
10810	104	9021
9452	232	8045
4360	2	12900
8838	4	10991
11604	75	5295
6704	121	12262
12920	188	4518
5554	11	12749
11396	37	13271
4049	125	4095
7697	229	1516
8293	50	8958
5814	164	4397
7229	1	5425
6266	93	5510
10424	108	5441
5194	61	3048
8342	130	5632
5333	22	348
584	143	8528
4325	215	9297
6771	16	7102
8208	201	1384
8703	11	6514
2102	22	9711
5232	155	5046
3757	30	4994
11484	148	2037
9519	75	5949
11800	186	8873
14455	205	8230
6318	125	6948
13618	227	6765
8881	22	14276
1577	111	4630
2491	125	8026
5826	50	11752
8003	222	6487
14022	114	535
8803	142	1536
2657	58	6885
13097	205	8230
9138	22	13447
1454	215	10449
2416	10	14377
4452	117	14456
876	73	12054
5675	98	5604
6273	131	5604
13023	193	4733
6312	221	5805
8656	82	14408
1202	17	510
1707	134	10546
9548	151	8969
6285	1	930
10693	82	14331
12405	17	6616
9578	32	10567
10598	105	1600
5750	225	10346
2353	215	9212
13873	27	12689
7203	61	13133
7250	175	6765
7445	15	1810
13361	69	12293
11071	10	6165
3497	16	1221
7399	133	11105
9519	75	12000
8717	74	11345
4689	22	1040
14229	125	7419
8016	60	719
3472	197	6694
7644	59	5959
10736	53	12790
5913	198	766
8781	9	3864
5367	173	3195
3965	75	4899
5202	122	2608
11784	75	9
14513	77	10266
12597	10	6001
5640	108	3727
4292	75	700
3019	114	915
654	110	8745
5052	26	6635
4848	10	13924
9043	155	13799
1856	199	941
7908	2	1540
12097	225	7425
3129	4	11152
4464	10	7228
6107	110	12368
232	89	11354
14077	9	13618
13836	86	1831
4445	108	9769
2193	39	1753
4155	19	10973
3671	228	13619
6121	54	3926
13021	35	4130
7137	75	1887
11409	215	14181
9617	38	9529
8481	1	10088
1098	127	8618
11779	216	5604
11873	210	1499
14322	95	1137
12983	9	1038
1728	201	7661
13862	31	4297
1455	75	3780
14539	23	8811
11193	204	9751
2338	128	7348
7724	49	12832
2320	5	4838
10318	204	11845
4050	17	273
11998	213	1725
9276	125	6777
10350	166	9894
9002	95	9332
7068	223	1866
5491	45	9412
7189	2	7147
9316	108	5763
3122	215	2353
10137	233	14169
2375	123	9513
591	176	12439
10804	17	270
4217	2	11469
4639	195	999
12373	215	2744
14309	184	4384
7738	232	854
5664	35	3318
327	21	11775
11706	232	8144
9479	9	5575
4661	70	5245
13892	148	5711
11638	205	13981
153	98	3762
316	4	3534
5707	172	10973
2836	97	671
975	11	1370
411	75	6432
1112	4	7714
13550	181	9995
9384	78	12621
5413	3	5684
2839	224	10795
6905	40	2541
7919	128	12410
2119	88	3783
5381	116	13038
10857	49	12190
2092	2	3434
13479	112	7938
11977	46	6667
12736	2	8113
4844	217	5451
12352	215	5080
4343	75	5994
1688	5	2927
10821	54	10370
2674	140	8051
512	215	7349
11386	45	6911
12917	182	8709
13825	148	644
1159	215	3615
9474	225	8854
11305	12	2353
8104	125	13422
12414	84	5395
252	10	11063
207	92	7544
13685	21	2559
7955	203	11130
3258	194	8233
8529	30	12217
672	2	974
10959	90	13665
13989	2	4491
6731	2	4264
9836	133	1226
6484	147	12312
13464	9	1702
1535	31	4317
12155	17	860
4043	125	3318
5177	215	1868
1731	197	9061
13985	62	10543
3563	59	8335
9847	37	9857
4650	31	6890
13378	215	2101
8886	125	3457
2073	31	2380
5977	108	6219
8522	148	3282
10063	108	4898
2257	17	12008
9092	99	398
3868	60	12956
9879	9	8997
3126	140	11047
9974	103	9995
11183	80	7302
5048	39	12433
3150	207	13659
10429	225	4830
9011	168	3977
2749	2	4853
8978	22	1184
12680	99	14037
6875	81	4994
9513	55	4783
1386	149	7498
6812	4	13777
12396	42	10616
8515	31	10663
2441	71	13483
1536	61	10922
7315	2	4855
784	23	5826
4828	168	10496
4860	131	6765
11222	51	11797
9258	63	6821
11520	85	13927
1363	3	12520
14360	82	514
8451	21	4347
8181	172	13228
2183	166	3652
3226	135	10952
11498	112	3507
5437	59	2398
6089	125	4735
4559	36	13701
12439	126	12212
13564	196	10778
12845	77	13420
4292	31	7007
13624	38	489
13617	191	11757
8876	17	7280
1586	139	10363
9256	63	1221
11308	3	12704
1446	125	5875
7471	153	4471
12032	61	5313
13195	106	11418
12597	234	3475
9223	208	4083
3739	9	14404
4262	105	3392
1427	19	4994
1499	56	10079
8976	22	7316
13971	192	3929
5795	182	2687
10596	128	12365
2571	48	12402
6745	198	12076
6329	82	11352
5505	49	8532
11097	93	3193
6244	215	11494
6963	145	1862
13853	172	6765
751	75	12363
5027	2	7138
10978	233	1537
13020	9	12428
13641	39	7109
7379	225	6568
6361	53	12144
12601	108	9769
1728	126	10240
14248	23	12874
7370	225	4780
1543	108	4902
6268	16	9375
3963	166	3708
10082	114	13897
474	59	2475
14480	106	4397
3211	198	322
3526	153	9009
13754	82	7154
13495	45	11184
10267	95	12161
4133	80	9869
8413	205	12785
13259	125	12701
147	125	3671
12253	11	8079
1878	75	1091
8333	75	4994
3385	22	11630
9812	146	11810
3678	10	11224
1908	214	7468
10920	185	11345
14385	123	11345
4732	50	13752
6476	186	10557
1032	174	6651
8188	106	14168
8331	99	10948
11376	81	2927
1379	226	14037
9679	75	7533
5080	67	721
2504	199	11621
10323	11	10376
7736	108	11638
10701	183	11109
12119	155	4069
9067	75	3798
11554	233	9747
