1235	126	274
3318	22	13247
10291	186	13640
3480	21	10536
6983	191	14104
3958	225	1850
3084	17	5302
5698	2	7930
12603	230	11925
8929	30	7846
721	128	4745
8923	160	13993
7465	111	8847
9851	85	4313
7512	155	7722
764	93	2222
1541	9	7957
7796	143	12956
1323	235	2588
4029	208	423
2034	108	2593
5606	75	1463
12740	180	12545
3857	4	4704
9181	60	13791
9596	59	7108
7193	88	5267
5781	117	12038
7708	17	13376
12532	108	4934
12934	101	5710
11628	30	1122
3168	215	3076
9911	2	3661
7707	29	14380
7321	139	6570
10018	82	11177
11593	29	8045
10206	180	5835
4486	29	3687
7853	186	9003
9842	215	3786
4275	148	5546
11858	218	3670
2503	2	1842
2973	215	6955
6654	22	12112
11325	81	7191
3151	7	3755
14441	192	14287
8211	121	6197
3927	32	11278
14315	28	14426
13909	215	13274
6799	35	5254
3414	60	11574
13616	118	2144
12546	2	4752
13767	202	13057
12111	154	4397
12333	31	2018
847	17	12073
8372	53	12280
13995	75	3974
4614	155	3761
1470	188	2418
6598	121	10415
4946	2	10761
10651	4	9289
12592	82	10595
8278	59	1174
462	35	3165
1221	215	1541
8384	166	14450
3886	215	2626
6126	182	6037
9008	58	13639
6962	75	12192
10907	151	13311
71	38	630
3642	30	5165
13752	61	14232
982	74	2444
7284	31	9301
7860	108	12481
1380	79	13155
4451	216	3780
3801	233	3684
11521	236	7234
68	108	570
51	138	1444
1087	98	6423
13691	141	2811
13447	46	4006
10038	207	4614
8277	17	2533
8566	2	2225
11841	87	8704
4017	125	1349
12286	215	10648
5761	39	7544
7865	155	3446
10192	179	13470
13347	128	3795
56	75	1628
3667	181	1843
13054	161	6546
7449	167	12176
4291	59	2031
8652	52	4062
9056	226	12176
12882	46	5914
2598	173	149
3926	11	922
8145	161	4495
1323	125	7
8995	82	5835
11214	11	7266
5310	121	11282
9859	108	7176
13985	23	11897
12514	186	681
9511	233	7573
13893	86	14082
2722	213	8559
4718	233	10993
8257	80	6367
7516	135	325
7676	108	8289
5676	111	4070
10626	164	4994
12015	199	1403
13871	215	8761
9481	187	9073
10931	79	12958
11152	99	6672
10609	38	10394
9636	148	9602
7736	59	8003
10803	2	13467
6257	149	3786
11532	31	8249
4197	143	11159
7522	172	8726
9554	127	12897
10317	172	12633
2670	80	13267
4438	125	7683
9002	20	13193
4007	193	12009
287	215	4626
5396	54	8745
1126	88	4238
7865	82	7181
7509	116	13350
13771	148	1753
1466	173	10729
6514	115	11332
2010	10	3357
14310	215	12222
564	41	4436
8520	11	5543
6354	232	11159
12402	126	5231
10253	2	3135
11790	41	784
8191	111	12689
4934	60	6585
10927	54	9684
10769	2	5669
5838	11	10741
1517	9	3862
2828	215	8560
9376	83	10060
2812	108	13133
1151	125	2504
101	215	9698
4197	155	11514
8934	17	7704
3594	119	1943
11983	198	12045
7871	186	1267
5785	125	1081
1306	196	7098
14061	125	2361
266	172	4374
247	119	3235
2189	108	6779
3462	97	8859
6445	9	11699
1290	37	3074
10445	108	10942
9633	173	9801
9037	155	11052
7178	30	2629
828	142	8908
2207	184	13665
3309	0	3237
13579	96	8376
5504	123	5029
4921	192	3294
2635	2	4935
2415	4	14027
5049	211	5205
9796	215	6772
6546	229	5463
4696	83	10550
10733	108	10811
14165	4	2353
11013	215	11248
2669	216	9404
44	34	5067
11995	116	5483
757	58	320
13029	199	3964
8071	66	1067
4974	59	4994
12836	75	4130
14246	216	2471
5895	71	10811
5561	124	1692
1725	155	10355
4970	82	1268
7855	75	981
13976	186	662
1680	71	721
11426	189	14037
10797	31	12906
1169	204	8327
36	106	12012
8707	21	13198
7309	149	5805
5506	157	13126
1775	72	6648
5811	201	471
13090	201	805
10975	78	4704
6584	31	13370
12799	104	12590
8998	108	9365
8325	108	10612
6443	214	13825
1332	61	3326
11028	163	5924
5834	4	520
13937	224	203
481	22	3892
567	117	1761
12098	130	4637
8835	193	564
13235	179	2769
9941	17	11170
4490	186	4997
6582	71	11984
7079	31	3385
3618	215	6687
3554	61	606
584	125	5292
946	93	3742
11778	148	958
10330	108	9660
5177	17	12270
2756	218	6765
10142	179	11680
2545	100	3056
7197	80	4767
3862	180	4348
10886	111	4896
1404	49	151
4690	2	13808
7966	60	5144
3324	111	4417
8086	186	12716
4665	125	12044
763	111	2061
11630	3	1855
549	35	1544
6957	128	4745
13106	186	5101
10002	133	4731
13242	171	11885
3056	198	8800
1915	108	7912
3034	62	1933
14155	114	1680
584	205	3523
7512	4	14477
11755	215	1007
4570	215	13664
11544	69	1489
10073	197	6566
14488	10	3690
12262	97	5490
7713	215	4512
5392	143	3455
1652	59	12439
471	82	4994
120	138	10228
3536	54	7544
4271	59	1575
7068	144	2537
2213	41	2414
13468	66	7544
4203	197	9143
904	38	12458
5164	25	4031
7397	80	11733
10082	4	7779
10565	75	5903
8647	110	13913
8882	125	8637
830	206	12534
10301	176	10316
2732	111	12320
12635	31	13122
12722	149	9526
384	135	13138
8075	210	12523
3825	208	631
8943	95	2247
875	40	9153
13219	53	13016
5185	11	9050
2292	154	5518
10977	202	2214
1145	209	10860
1038	43	12874
6959	199	5080
5332	153	9132
13676	233	2661
5552	107	109
5861	94	5214
3149	116	1127
1985	121	13517
2020	84	8254
6895	222	4994
3813	75	14021
11079	186	14003
11644	164	2674
5297	22	1327
1754	216	8524
10421	123	819
8165	179	3687
1188	128	8917
6416	215	14423
9254	54	1644
8754	120	7578
9059	173	14048
7980	205	8232
4373	108	1183
13834	146	4473
11161	4	10443
7321	95	9332
9471	6	12176
8216	94	12689
10469	10	9645
10001	75	1026
8974	30	13983
12993	11	1549
5670	4	11663
13544	96	3000
14428	11	2645
9963	196	11614
11949	108	12482
3640	77	5178
11357	220	7544
934	84	14037
1459	82	5205
11266	4	352
11212	223	866
8104	2	12806
9039	186	8336
13010	148	9799
5363	93	13543
12479	143	2963
13091	48	8385
4236	31	12106
9516	4	516
7510	215	5398
2593	111	10249
2121	88	3506
8299	207	6765
4500	9	6755
1844	125	13610
11651	137	5604
9301	67	9978
12922	82	13620
14497	125	7714
6596	11	13677
7860	79	268
7263	215	8678
12831	114	216
1040	61	1928
13126	59	14348
583	108	9954
10177	133	5311
8246	111	13916
297	82	2735
11181	75	10331
7395	216	2878
13712	224	14362
2820	121	12044
11034	143	13343
9112	188	5388
6240	108	9097
10163	142	2991
5232	79	5195
4908	76	1412
11239	143	13619
9008	9	1820
13044	58	13739
11909	86	14080
405	111	2215
13388	54	10895
12499	47	11211
189	80	10869
9764	2	11415
5382	75	10345
8042	75	8912
8847	108	6692
1345	32	11010
6317	80	14524
7668	109	14216
8785	108	1569
1507	8	3460
13515	39	1806
14337	54	2525
1194	82	2939
10809	79	12740
8652	62	1063
2885	175	187
8112	211	4617
14169	21	11345
5663	155	4799
2622	4	9749
10500	111	13268
2113	225	12107
13289	21	12265
3171	107	12733
5072	108	8196
14177	125	2863
721	215	6228
1901	166	10844
12376	10	4658
2752	1	13459
3257	215	13914
13512	140	8448
2609	39	5964
2093	4	11913
3592	2	13687
2510	2	6420
8753	199	2108
12287	234	6685
10158	95	7544
6041	111	240
10028	215	9618
11503	180	6765
1238	11	10041
7268	9	7596
4954	208	448
13864	10	6810
4004	234	3573
1274	173	9127
5216	201	397
11466	227	4745
9689	125	13601
12109	166	1849
3842	111	11495
11303	1	9518
4069	116	4961
5635	215	9626
2966	219	12139
11113	147	5846
5544	148	1642
11319	155	8080
10661	11	13320
14350	233	2336
14246	99	13118
5505	27	9417
5280	10	13534
8539	19	4994
10467	105	1221
14051	4	12445
1607	2	3572
4112	10	908
9449	10	9580
4705	156	4335
254	45	719
4879	217	7347
12400	105	431
3315	74	10222
11611	5	4623
3589	9	5208
3109	207	11466
6847	74	10766
4177	148	10203
9112	121	12034
1779	85	6281
4249	203	8497
14103	216	7545
5491	37	5247
14074	75	9695
8188	91	12252
1938	4	12298
3884	73	10153
2305	13	9745
8459	4	11344
10238	9	1202
9106	9	7803
693	116	11100
5429	54	8241
11880	186	9995
6390	0	8619
2717	71	790
612	48	2925
8991	143	13495
2043	167	3317
6989	58	3440
2421	128	3748
9071	56	2787
9360	182	4356
1454	21	3288
13317	82	683
6998	111	811
14446	126	7910
13401	213	801
14315	101	10052
6302	45	11560
10975	31	3876
12695	111	8474
10084	214	6963
7195	141	2506
14248	53	12740
8009	78	1003
10611	17	10913
10554	76	13150
6336	13	8377
13423	2	7634
5775	2	3377
7269	155	2981
3326	61	15
5626	186	12442
4587	128	2718
14513	155	8834
2623	4	1988
11764	147	9131
419	128	13714
9542	4	4497
960	225	12631
5466	56	3056
11576	180	2728
12945	108	10277
5964	195	10730
10963	82	13634
6803	94	12505
7611	215	9197
10451	215	3695
10174	215	4594
7236	213	10090
8209	166	10881
4338	186	11223
14315	210	9460
12523	17	11644
12997	71	1903
7132	12	13215
5089	32	7178
11286	4	9067
11362	225	2615
9767	28	912
6637	1	9854
14531	75	4738
6601	125	9183
6857	31	14456
6317	232	11991
6821	136	14083
8901	216	8852
13420	185	100
11615	11	5281
4024	233	14402
4120	9	7143
10625	157	12677
1343	155	8766
14080	32	6765
1834	199	13193
8060	128	5266
6247	39	14064
8415	8	11101
13596	82	8589
4263	77	3984
14216	11	9417
1113	123	2166
6189	108	7467
11263	75	333
13948	148	162
7727	162	5029
8558	10	14351
12034	49	6291
5764	217	3527
1856	30	2508
12853	225	713
1801	225	6083
1627	75	7663
4925	62	1045
4030	135	13511
2831	113	5916
7577	58	1543
7169	185	2651
6031	32	889
1889	234	1045
12444	166	5445
10222	41	5691
12043	171	6055
3312	204	1431
4901	39	1684
14348	216	10602
11364	13	5388
12789	144	9341
4639	169	438
11464	128	10722
13851	22	4418
14241	30	8348
5902	42	6083
11636	32	4664
8394	82	1791
5941	58	13668
13846	50	3971
3996	215	3704
5790	128	10589
10444	19	4994
13395	204	6647
5210	169	5166
9767	120	13665
4489	22	7544
1894	2	733
1563	82	976
2271	128	8188
8599	108	2107
2917	227	4779
11182	86	9436
11882	1	13456
668	75	12720
7686	108	1820
13020	2	1086
12958	80	11033
7056	186	8241
10868	74	499
10461	125	4651
12263	186	1232
2910	215	13412
7799	11	10557
11814	168	1626
12555	62	321
6761	35	14010
5905	3	9215
6682	189	9960
14472	79	8628
10248	75	6011
1339	121	4709
10121	75	13532
2090	199	1221
5741	44	14476
216	222	11537
147	59	6165
7776	4	12199
7736	176	3582
10024	22	329
636	31	4228
9113	215	2270
8283	216	3408
12415	75	12024
8023	140	261
3910	46	1323
8155	59	10472
8152	50	1170
9061	70	12568
10252	92	5335
6970	215	1213
14014	94	1551
12376	75	13368
1967	122	13922
11430	167	7713
7105	79	7409
10649	11	9360
11758	17	13917
10513	126	11898
6689	204	6699
13727	49	2232
11032	121	394
570	4	9305
10886	75	1408
9394	11	1047
1720	124	3615
8704	59	12613
12181	230	3502
3490	70	3454
12301	129	4013
11029	144	2280
1404	216	7583
3930	59	4835
7868	105	10998
2211	166	13375
884	215	5094
3056	108	12650
11486	148	674
13378	22	10580
11998	99	9322
10467	213	8188
7604	129	12822
7960	11	13251
10448	132	2418
8776	94	4941
4829	12	10590
199	99	12956
2166	230	8661
2683	173	8216
10728	108	10965
6974	167	4031
11616	179	13661
11397	111	10810
9654	60	348
6214	179	5243
10032	203	1629
11853	121	3303
14083	96	13577
1174	2	14148
5611	32	12846
11083	49	3719
1507	75	12447
12542	4	8540
1241	180	4924
3226	135	6849
8614	143	5557
254	30	5229
7084	138	13815
8682	77	13912
4121	204	3710
14456	97	14285
4123	219	6140
3627	15	13510
8590	24	6655
12493	128	11776
2745	82	4572
1221	132	7424
9451	232	3952
4865	176	14036
10886	82	9851
11072	116	6216
14362	4	6112
6468	233	4307
375	236	9332
4878	121	10927
2353	38	5556
205	125	8265
7127	74	7124
12657	159	8682
9042	186	3852
4813	58	8386
10465	75	14283
10183	166	909
7226	183	10151
14515	54	1962
7475	49	348
10309	209	14037
11498	121	1520
3119	75	11684
3219	153	823
6301	160	3463
10112	131	9642
4218	215	5636
8827	91	14053
5111	129	3628
14296	39	8261
11945	110	5791
344	186	8200
5847	158	4777
11978	22	9928
5026	151	805
10485	37	2911
8030	59	11965
8499	71	4695
14100	118	8948
11260	2	3884
4325	60	10962
11477	21	11621
5505	9	5297
14096	225	10345
11083	38	2977
376	148	11692
447	213	7605
13691	121	384
