1388	6	1387
8727	1	32450
13892	0	1658
30480	2	10233
17902	6	3409
1986	4	29004
26242	1	12331
1798	1	9552
31232	1	27337
21448	8	17839
40281	1	11790
6914	1	31912
7447	2	7446
25815	6	2174
22007	1	36301
21286	5	3132
6827	1	37518
4671	1	5684
7455	8	21392
13589	10	16086
23863	3	6597
22021	0	7038
11047	1	25459
9890	1	15786
4291	4	8656
39382	4	22207
8391	0	11438
1675	3	37305
7787	7	24399
8719	5	15268
21671	0	35094
7671	0	30054
1176	0	11783
5649	7	2228
8850	1	31075
11427	2	18438
14022	8	14504
26027	0	19713
1366	9	1367
214	4	15959
33317	1	18884
19181	1	31051
2575	0	35369
18103	0	17274
28399	1	24216
19249	1	8180
34775	9	39754
6670	1	1730
27048	9	15279
40561	6	1611
28423	6	14527
16936	4	18838
32092	0	2602
6748	1	33635
16854	0	7197
17574	1	15096
19064	0	17981
21482	6	3821
193	6	12203
34	0	35087
36562	0	19688
34834	0	35057
7009	0	12799
29059	6	25900
23910	0	36835
3316	1	721
10823	6	10408
17462	0	38537
1433	4	23944
16797	0	19840
11018	4	20717
5367	6	15456
9304	0	18942
21725	1	13154
2895	1	20972
31210	0	2170
29922	0	31417
27255	5	21950
16314	3	5117
5266	1	2329
23692	4	425
4114	1	35435
2670	4	39657
4794	4	11298
25956	0	16777
29004	0	28427
26591	1	22523
16969	5	10275
17053	1	28699
25489	0	17562
19141	6	5456
2998	0	25671
33914	2	14246
29875	1	6952
24685	1	5038
4799	4	8890
15418	0	12879
33026	3	1425
5927	4	39781
40170	0	28862
35941	3	4067
1339	0	16566
11915	6	975
3638	10	73
24271	6	20395
8485	6	23975
4781	2	16978
37124	0	21821
8580	0	38845
8725	2	9367
3902	4	3903
30855	1	3591
6026	1	11758
14431	9	2622
12871	4	19806
1997	5	11167
7601	6	24968
11428	1	35314
15165	1	6191
218	7	4313
29861	3	29862
25590	2	20875
16539	0	35684
2253	1	24711
26998	6	305
18264	1	11372
6873	6	19259
35256	1	4182
30012	1	24723
5527	5	4508
23260	3	1938
5485	8	3184
21024	1	2677
218	1	13266
14431	0	8607
33817	5	38190
19230	1	1542
6586	3	19988
19072	3	19073
19762	0	387
21982	7	35458
27105	1	8479
11332	10	20267
2672	10	17706
24212	4	15465
10707	0	585
26810	0	21384
29645	8	26265
37892	0	26521
31089	1	883
32745	0	13514
1881	9	39910
33306	7	2301
8101	0	37570
37222	0	12644
2096	1	15841
26358	1	38399
2035	6	30757
11231	7	11232
29933	3	29316
21945	1	1271
9779	3	27863
31043	8	34741
37807	0	34230
14911	0	19261
7219	0	25088
8035	1	21263
15213	0	17602
2638	9	5081
25860	0	16825
36578	0	28446
5543	10	720
14306	7	14307
19382	2	1593
6137	1	17794
28787	1	14949
9885	1	92
17991	1	29220
16819	7	608
20433	1	32508
25799	1	14974
9020	0	6497
35391	0	6892
5988	0	17308
20942	0	1244
26440	2	17153
1846	1	27610
8614	0	20725
34327	6	17328
26978	9	32567
15728	0	8077
9917	1	5490
37322	5	5645
6040	1	17124
32123	1	5724
26465	3	23024
16796	4	27529
34071	10	18312
33853	3	1815
37990	8	17165
32740	0	16473
15525	0	29163
38044	0	26144
22110	4	2295
35066	0	24226
11826	0	3815
16482	0	4924
24693	2	39797
4041	4	2153
5633	1	32758
3289	6	38965
9123	1	19326
25721	9	32480
9731	0	3157
1464	0	27898
32886	0	21123
9519	10	4264
30056	4	2510
4966	6	33647
33780	1	17190
27519	2	27695
33524	0	28467
19563	1	19337
33425	2	33282
20288	0	36534
26844	5	39257
2578	1	1825
35007	8	35274
30140	3	15541
22670	1	1753
15449	1	4410
15411	2	37932
1702	3	5341
18106	1	1338
39861	3	28720
19330	1	15133
4204	0	2900
22070	9	292
9943	0	24586
8834	1	35468
6132	1	27098
3037	0	16272
4932	1	7370
8263	0	40009
9343	9	2218
34411	0	3221
11643	3	3341
1694	1	7071
183	0	35180
20035	4	350
894	10	24054
27803	0	22350
2239	0	7882
632	7	21331
23013	10	265
1843	7	1844
9689	1	1897
8321	6	51
1286	4	3161
6454	4	21449
4148	4	36950
28037	4	18194
27735	0	13733
1038	0	1039
1553	3	1554
19926	5	33959
11687	1	38188
26175	0	1640
22370	8	31402
38606	4	28291
8362	1	28372
15243	3	15244
29937	3	959
5065	3	948
6575	0	18326
2574	6	13265
26508	4	21849
9665	6	9666
28716	1	22169
30527	0	3157
20273	5	1925
11258	1	3163
12879	9	351
7747	4	24438
40144	4	4002
2123	4	23781
4654	1	40421
3035	0	356
18595	8	22228
9886	1	2184
785	0	8549
36944	3	1068
33107	3	6728
36226	2	1771
24452	6	32290
31642	6	16981
7698	4	15155
7573	1	17661
15209	2	15208
27123	6	40155
19439	0	18928
13450	0	40882
28138	0	11488
17651	7	38192
21889	0	25161
24986	8	39022
28438	1	27302
30715	6	30918
20740	8	365
16449	1	20653
6697	1	12106
32231	0	11975
17598	6	1914
1095	0	33909
29106	0	26534
7545	0	12510
33945	2	51
33104	7	33105
35947	2	1365
20304	0	4700
7020	1	3148
9176	0	865
34933	0	24435
22316	7	37391
28543	8	28198
4796	0	39875
5062	0	36509
1982	1	23200
1539	6	16260
1446	1	21498
34851	3	6886
8933	1	24354
38190	0	15780
25323	2	35309
25843	4	15492
5093	0	22972
744	1	11729
27389	6	8482
10565	0	8304
9971	1	7106
33764	1	13097
23917	1	5814
18674	1	16764
7790	1	11986
18373	0	18929
1803	1	39408
7239	1	21165
37912	0	15148
15394	1	8388
17866	1	24837
23476	9	532
29066	5	28057
6608	5	35966
19520	4	11145
28021	6	34055
17550	0	28767
33384	1	30039
14347	0	475
34240	1	8235
18151	1	18532
20091	8	278
36381	1	6208
3239	2	21082
12931	10	25473
37618	0	8015
22026	10	8850
26030	2	13183
23962	3	16078
39942	8	3721
17789	7	18117
24156	6	21221
18412	4	17275
32330	0	13423
26440	6	23382
12715	8	1414
33899	0	12181
13872	2	8477
6751	7	10101
11045	1	29059
9963	6	22398
35748	7	35749
38268	0	14369
22793	4	26635
39080	0	17563
21212	1	2104
24342	6	35881
20835	4	8484
17826	1	38441
32281	0	12988
20337	0	25999
5140	1	12871
17043	8	608
12232	1	19078
4632	1	2349
14778	0	39521
36092	7	20487
25898	0	9063
26440	7	23999
28326	0	14489
11918	3	16402
27389	0	17856
6823	5	9209
12117	0	18554
29096	0	21875
7385	7	6697
10082	8	33860
11133	1	23413
25506	1	1110
16623	1	6139
20241	1	13604
23602	1	14637
9399	4	31068
8600	0	39014
17725	6	1551
25978	1	16184
27132	0	5854
23748	0	8294
764	4	921
20817	0	9743
13802	0	38685
10920	1	19663
10038	0	1444
37324	0	19423
10332	6	17618
1751	1	1785
23254	0	32
17946	1	17396
17801	4	30561
4041	8	11252
4568	6	4569
18039	0	17023
11424	0	5286
31833	5	4413
19804	0	26902
12704	6	121
38722	6	7244
24014	3	1387
12965	3	2023
11987	0	38914
15874	1	37488
19928	0	17258
24580	3	1658
29461	1	2985
1627	3	14753
22756	0	22757
8296	1	19750
592	2	6685
10935	0	9680
18198	1	25209
9343	2	17468
4001	0	26347
24612	0	16636
6225	1	20539
19770	6	26703
39833	0	15474
30471	4	33215
13002	2	17762
5959	0	36739
925	4	924
24891	0	26789
19591	10	20306
20394	1	15405
26059	4	184
20836	10	16509
20147	1	27555
18953	0	37569
620	4	30749
23828	3	3591
19975	5	943
17085	0	40285
19281	5	30203
2664	6	35019
261	0	27171
15733	2	734
19164	1	11716
34104	0	28818
27477	0	27444
39815	0	2453
19282	2	40050
20144	1	28111
2370	0	2371
32718	0	13334
151	0	23024
14269	5	10709
12822	8	13963
5712	1	10486
15003	2	10482
8529	0	1013
10238	4	22473
3535	10	11741
27752	1	24260
16361	0	11846
28955	10	448
785	3	12323
38281	0	8108
26772	0	22294
34372	0	6829
25181	0	27600
33085	10	2462
27358	0	36452
9018	7	11848
15556	0	20158
18725	9	15846
29001	0	22811
25786	1	24207
30309	10	24363
17843	10	18450
25488	0	25272
12310	1	300
26539	2	10754
15482	1	9343
25876	1	30004
37020	0	26092
3018	1	27464
25106	6	15561
13887	6	6266
1204	5	25096
17096	0	199
15251	1	9362
812	0	22304
17337	6	5183
5804	9	16198
23909	0	29988
23231	0	39398
31640	6	13632
17567	0	15687
21675	4	9508
17230	8	17231
6755	0	18477
9466	1	17586
30308	0	32910
36367	7	9745
7734	0	25975
9448	0	28090
27130	0	18256
27544	0	40814
10528	1	3520
28821	4	20432
4892	0	40194
367	9	7403
10851	1	31343
14008	1	6336
12369	7	12690
22165	3	26267
6206	1	4825
13293	0	7733
29689	4	19603
29873	2	36322
17016	1	150
29932	1	25877
25029	0	15958
19143	0	35954
32557	0	27248
31769	5	34489
28285	0	754
14184	1	4561
3813	7	8096
37602	4	19622
5224	2	3621
27775	7	8986
27078	0	16370
34128	2	34240
17175	1	7483
20751	0	8518
38775	1	2165
29530	4	12223
925	6	924
40540	8	28064
5955	1	5420
38236	5	24279
3801	1	31998
7833	0	13780
3096	8	33009
13153	0	7406
17448	2	21493
30849	5	4137
687	0	34820
20262	5	26199
13756	5	624
30069	0	24457
32340	5	15526
36295	1	17899
6456	1	7902
32647	1	21134
25041	0	24704
27607	0	7286
30767	0	16219
26721	0	2588
31854	9	28295
883	1	21325
39652	4	24454
5978	3	3780
14115	8	9103
9794	2	284
327	4	2230
12245	4	10430
10584	6	11026
8942	1	1832
12659	6	647
35248	9	35249
110	6	1324
463	7	462
1440	3	33854
570	4	1027
10784	0	15223
4900	5	3045
5049	0	30346
6602	0	39677
35818	1	32320
13953	0	36103
20096	1	8709
371	1	1526
16717	1	25341
8949	4	1543
27900	4	2107
21787	4	28863
26880	1	5090
18951	4	32434
8286	10	3204
3735	6	741
27197	0	4172
28705	1	24921
14544	4	39137
10261	7	1326
533	0	700
23511	3	5298
15163	4	33050
23301	5	17614
32784	1	1027
39069	0	31762
4136	1	2819
29618	0	32869
10636	0	4468
13740	0	21533
1434	8	4783
13626	1	20182
27269	7	19912
9212	4	9213
12082	1	9935
5997	1	35669
14912	8	2533
19962	2	284
30125	0	21185
20726	6	21615
27830	0	15826
26844	1	6397
16903	1	33874
10870	5	3310
37741	4	826
13721	9	13722
29707	4	5690
12297	1	36282
23680	4	19294
2291	0	4031
34497	0	32757
39363	0	21492
4320	0	14549
36360	1	29488
27389	0	30333
19583	1	15424
40747	0	22775
11418	4	31221
31994	1	14701
37792	2	25221
27390	0	34336
20050	0	31180
30103	3	10130
139	1	4225
10824	2	412
25224	3	18551
608	0	11642
31490	0	17936
6619	6	8748
33560	4	3699
20922	0	13808
28086	0	2168
18049	6	22148
18690	0	16805
27768	1	15053
7768	0	12063
19044	0	292
9882	7	16942
2387	0	26821
3729	1	15694
515	1	30460
4934	1	3536
359	5	10680
5930	10	17565
11522	0	13679
33045	5	14630
28833	6	11385
13118	5	29562
37075	5	1024
10418	1	35204
16282	7	7656
13594	6	896
31835	9	27364
7110	6	7111
26236	1	25951
21233	5	34478
17321	0	3886
5581	1	26693
38896	0	2557
9420	6	24868
17412	2	30209
2921	0	30457
32623	1	17384
22089	2	34208
1977	0	12823
7223	5	7186
1330	1	3549
15464	0	19957
29595	1	1725
394	1	18752
39351	0	14120
8333	2	9176
16052	5	12425
35600	0	8832
27645	0	1024
36071	7	4334
28423	9	1803
27715	9	81
37603	9	10058
14772	1	12130
36258	1	12005
14793	8	18371
22813	7	20446
33723	2	11277
19360	10	19359
39028	6	33681
23004	5	7428
13963	0	2271
2400	3	23835
11401	8	6162
12131	0	6063
15933	0	32056
39571	0	1937
6262	5	34364
3918	10	18190
13053	1	7947
17651	4	38192
11722	6	507
25660	0	12713
2915	5	266
20734	10	26951
1613	6	12820
24079	6	5336
4725	6	694
29523	0	3213
23073	0	8590
40779	4	18172
29616	1	1942
26207	0	11591
28896	6	5836
30805	5	10560
31311	9	32196
9949	2	39029
24801	0	24525
5161	1	1728
13557	0	1049
2074	10	2073
34508	0	1996
39598	1	15660
33859	0	172
27666	5	1328
28564	4	21076
33522	1	6940
10386	5	37706
11437	0	22788
26870	1	31362
20416	10	16030
25122	4	21924
212	6	38611
6707	0	4480
12685	9	19925
19509	0	39464
40153	7	30499
10134	9	7025
12950	7	4838
25888	3	30891
32774	1	2293
37406	1	26685
3064	1	24646
13758	3	28452
21932	1	38807
34031	4	10027
1698	2	300
25697	6	11058
12990	2	31491
24534	5	32226
12392	7	85
8015	6	8014
8944	2	8945
20137	1	13411
32949	10	2312
9704	4	34487
8721	1	2050
18617	7	10922
12946	1	37566
20261	1	10303
14705	8	27923
30308	0	5810
40884	1	10873
11700	1	1574
14148	0	34641
19833	0	28539
23951	4	40071
8727	9	30362
33425	1	25164
28135	0	3024
11421	10	23974
11118	4	8916
0	10	5363
17836	1	11918
9687	2	40892
19952	1	33464
17497	1	27571
16069	0	2058
38526	5	2789
6474	0	9951
2678	1	32651
5453	1	6629
19625	0	19754
13018	4	13017
7080	1	24191
24693	2	18438
14944	1	32694
36922	5	5153
36640	1	9945
15762	0	27490
40928	1	9537
18842	5	34709
24772	1	12625
15981	1	11073
5516	9	18183
14631	0	21775
7588	9	9821
9141	1	20541
33067	9	12576
8752	9	23487
9965	1	31830
37971	1	17437
31971	3	1672
18902	6	15259
6333	2	35840
4871	1	17560
1862	0	15366
5913	1	1029
29768	0	18575
4457	4	17686
1382	4	883
20077	0	20162
922	3	4568
1232	3	7330
39034	4	249
37857	10	6982
23459	1	10500
11971	4	23204
6911	0	3356
40617	4	894
17815	1	14000
9164	7	33864
31183	0	292
10033	10	743
37273	0	15144
8719	0	32046
9267	6	9266
27293	7	22419
18816	7	5228
10216	8	38887
13062	6	27004
382	2	27359
26245	1	20992
16959	3	13700
5036	1	21588
25419	0	20629
13895	4	27274
22577	4	26295
4021	0	532
17466	5	4684
24756	7	25260
23555	1	12545
24457	0	28631
31288	0	5978
35816	1	29905
32225	1	20401
30034	5	475
29947	4	26314
34959	5	5378
19667	10	7905
9574	1	14392
5784	9	10609
33957	5	31464
10745	4	19487
24240	0	37378
5832	2	1757
25105	4	25106
21844	1	12117
33149	8	2318
36277	1	7656
6423	1	20815
8389	9	8390
12729	1	20047
37710	0	10194
20573	4	761
1131	4	31613
25184	8	12646
23499	0	12328
4668	4	18162
30158	6	8214
22920	9	11789
35686	8	5067
29976	0	25696
25569	1	21101
27412	8	27097
40039	6	13268
27700	0	1343
7546	1	5685
18192	6	1499
4058	1	18336
25580	1	11806
25902	0	36984
10138	0	39362
2144	8	2145
36108	0	9239
2774	0	12746
30770	2	7027
36334	1	3901
8094	8	22438
14579	8	6366
1886	0	37912
20841	2	85
21688	4	18687
28606	0	34402
21981	1	23633
28314	0	36502
25592	4	8616
3955	0	3307
32736	10	774
14300	5	228
28631	0	34998
27043	1	17008
38958	9	11012
30209	8	16698
8494	8	8495
36719	4	22397
31091	3	32188
8805	1	20830
275	1	11709
28032	3	30792
13824	3	13825
33032	9	20190
13000	3	2644
19097	0	17879
13455	0	3592
39460	1	2681
16391	1	13110
3353	5	10721
30390	0	20763
13251	0	24034
7877	0	2497
33695	1	5952
21681	6	35130
16447	0	37513
5315	0	23268
3089	1	19026
35954	6	27939
18674	2	19211
31521	5	883
24668	5	18742
2749	1	33843
13980	2	29056
33383	0	9838
3890	5	3891
3472	1	11695
978	0	10451
33935	4	34268
39355	0	25339
297	1	6075
36895	1	19943
31750	6	18736
16761	1	10645
4548	6	4794
16631	0	14955
40488	8	18911
18619	9	10967
7711	7	39
26642	9	1929
34863	0	9376
37671	2	38266
1274	0	13367
480	9	14601
6940	1	14490
7247	0	26067
35104	0	28603
40089	7	642
16054	4	16053
9886	9	10844
33908	0	11834
28983	2	12361
30258	8	2859
12396	7	338
27749	8	27923
29620	0	19320
3863	1	26640
36871	1	40224
17470	1	16562
21973	5	16430
18437	1	26899
13161	1	5178
35536	0	34556
4430	0	9194
23315	2	33213
14683	4	858
21765	2	19097
24837	5	12469
1773	0	20883
32037	9	8879
38450	1	2327
2146	5	586
4157	1	29832
8467	1	12090
23174	6	23175
12507	4	1382
37903	0	36846
12329	1	9755
29140	7	131
33123	0	7890
15400	6	6898
33965	0	24939
34113	4	354
5961	5	23222
37920	0	7005
1002	5	29886
11213	4	14368
21457	0	23845
25036	0	7341
31608	1	1110
4841	1	11424
14936	3	19310
39013	2	1981
7223	2	121
10726	0	18935
1678	0	28694
25377	0	1668
13256	0	25514
36913	0	5845
26802	3	7031
2493	0	11287
12767	4	12768
15305	1	11087
9244	3	25307
3468	8	1183
25038	7	7
23607	6	1244
24775	1	1462
3226	2	39
6792	7	7520
7953	9	14019
19589	0	13761
28762	0	20640
9825	1	9845
29704	8	107
12576	4	12577
2915	6	5806
4162	5	4434
13974	9	3300
33109	0	914
21647	1	34952
728	6	6050
39620	0	4749
595	1	25235
25956	3	6549
24385	10	10842
32809	2	37697
29354	5	3117
3319	7	5343
34974	0	21966
40160	8	16603
4425	1	24636
3172	2	3171
2939	4	16933
29419	1	29913
12126	2	13450
23372	7	4575
34754	3	6918
8555	0	31954
33561	4	17577
13042	3	666
39188	0	734
16406	0	33392
38420	1	9181
14631	7	1376
28288	0	7255
17640	9	2708
18653	1	11817
36581	1	4226
21105	2	26321
31625	0	29275
32198	0	11466
9071	1	35931
13069	6	32289
23803	5	2834
27868	2	14836
32771	0	6217
30940	5	18429
26165	10	35680
29100	2	34718
21938	4	12099
218	0	13951
21238	0	37537
33534	5	34266
20033	0	3004
1131	2	37433
31539	0	29001
38159	1	24447
39523	1	25244
31171	1	34725
7130	1	12649
26383	0	1241
32909	1	14281
20164	9	8329
40194	0	32696
34078	0	1881
321	0	1294
266	1	34418
16691	6	16692
9862	8	21571
18042	6	18043
18114	1	13017
2859	6	22754
10614	1	27065
25277	2	31814
20818	1	10676
21532	1	17044
37078	4	12373
14991	8	23089
20799	5	38651
22647	1	34079
18320	0	19687
8211	10	29190
22975	4	33057
23131	1	4248
24895	1	27709
40570	1	12149
33317	1	966
4109	7	8561
34972	0	6604
32719	0	38234
23549	0	29499
17421	6	20724
12536	0	2419
25048	0	9024
7056	0	1761
13585	0	30359
38044	1	4286
20770	6	12981
9557	0	32596
4746	5	9084
19939	1	9546
26229	0	33914
8068	7	11041
17555	3	11947
32145	1	2072
37446	1	20226
11288	0	23367
1375	1	4469
35876	1	2697
25466	4	12661
29128	1	3908
35625	1	30519
38294	4	37844
25611	0	2152
32060	0	5280
19123	1	17679
38127	6	16791
3335	8	31736
5720	0	27132
418	1	9972
8944	1	8865
38080	0	16111
27366	1	27653
10286	1	3434
7910	3	85
7776	6	33577
7086	8	14226
26547	6	22996
23239	6	10999
13918	6	23905
33261	0	17577
11275	1	18508
4069	1	17417
31652	2	29638
14016	0	21229
13084	4	29819
8999	3	18135
5732	3	16811
37434	0	1543
1038	7	29795
13744	6	3409
34134	1	6630
298	0	39236
38628	0	18850
29703	4	21191
38908	0	18772
18340	1	6365
40263	10	12504
30635	0	21554
36699	3	1672
22947	5	8651
24912	5	19517
25339	0	19758
28927	1	13863
4912	0	1916
31445	1	2606
23846	1	4970
24129	1	17785
17040	6	31939
2112	3	2111
20980	6	3476
4881	0	20729
8829	0	22630
20808	0	1543
23127	2	18129
10609	8	34921
31086	1	25904
17389	5	21154
13219	9	14329
3212	0	18750
7318	0	6165
17233	1	37761
31386	2	12379
1185	0	25484
11470	1	3295
23327	0	7424
7365	1	31912
32209	0	31978
31797	0	24737
13085	3	21928
39861	4	28289
11943	0	36643
34476	1	20547
11916	0	28886
15690	10	7135
22214	8	8899
38827	0	9912
18825	4	21560
16691	0	23658
32086	2	39718
14471	4	20672
16047	5	16048
20790	0	27348
13968	6	19273
14146	6	39827
11	6	10
27818	4	3432
12535	3	12056
21862	4	38513
3408	2	29411
4529	0	9259
16937	0	33416
31737	0	33080
25113	4	9835
13719	1	38297
21533	3	1698
2830	4	9106
17031	8	4168
7632	9	3779
16670	5	29125
21664	1	8937
23321	0	33338
3783	1	7290
5265	1	23594
31951	1	37360
8355	5	24903
7108	3	5616
22710	2	20830
22981	0	37478
12885	1	15989
30193	0	36
18750	2	18751
4413	1	5482
28641	1	24343
18526	0	13977
32845	5	24020
25858	0	7574
34849	6	32094
19148	10	4123
22190	8	12236
25980	7	3161
8179	1	23084
10898	3	36890
16750	1	11236
23199	0	13600
30610	0	7254
29382	0	5202
39263	0	4009
24506	1	608
6810	1	21185
35605	6	1255
17780	6	5012
8589	0	29276
700	9	4367
5619	1	13252
37207	1	13285
30213	7	129
35512	0	19363
12742	5	12372
25764	10	25765
23136	8	33753
11066	9	12040
9789	1	20505
39663	1	22280
4413	8	3058
6334	1	20619
22239	0	6820
26783	5	8035
22472	1	10163
20262	7	774
27041	0	5083
10381	10	10382
20074	4	37643
20662	4	5408
11152	0	5747
14960	1	38545
4074	10	15541
16736	0	21734
34402	8	26717
32911	0	15427
16306	7	27405
17866	4	21746
36534	0	16115
39685	2	14981
2762	1	30720
33689	4	22379
21473	0	35726
114	5	115
27247	0	26890
25723	4	30217
17198	1	254
27484	1	36585
26764	0	14810
35911	0	34298
8269	0	7018
