12888	272	12393
25104	256	7501
25104	256	2396
3438	306	10236
24994	313	3932
21822	313	18596
18328	311	13729
19705	294	26607
3637	294	3637
23919	294	4252
23638	313	1111
12749	313	4809
12749	313	18354
14542	315	16402
14542	315	5619
14542	174	18110
14542	174	13946
2361	386	3047
1509	313	14593
4139	306	857
2574	315	10037
2270	200	26342
9578	313	10080
463	200	7442
24876	227	993
24876	315	18365
3109	5	1840
3109	214	18356
8088	313	19692
8088	313	11679
6140	294	19712
6140	272	20489
6140	214	20764
8042	315	17493
8019	5	17493
6438	294	24217
13921	315	10037
13921	230	5183
7340	315	21970
22630	272	18070
15393	313	3117
15393	175	18334
2617	356	6437
18127	315	26506
26393	313	3860
26393	313	14071
26393	313	3305
26393	313	22776
26393	313	17601
26393	313	24210
26393	313	22315
26393	313	9702
26393	313	4327
26393	313	25274
26393	313	25712
26393	313	12498
26393	313	10475
26393	313	5684
26393	313	23007
26393	313	11200
26393	313	2127
26393	313	2666
26393	294	11806
26393	294	16105
26393	294	1251
26393	294	15527
26393	294	18151
26393	294	6710
26393	294	23388
26393	294	19091
26393	294	12928
26393	294	17523
14340	313	15542
14947	315	17382
2140	5	18386
9736	272	21064
21038	214	2403
16191	214	6608
21066	306	14543
21066	306	26908
17578	272	2486
15061	205	2518
15061	124	18136
15061	47	8919
15061	315	4176
6001	313	7652
6001	313	24426
6001	101	22891
23348	272	5656
5442	313	2322
25016	256	266
6993	294	11799
20715	306	4970
5226	313	6203
5226	137	1568
5226	110	14864
26118	294	21634
21092	294	12209
2779	294	7567
2779	4	24140
2779	315	7830
2779	315	11881
14349	124	12627
8888	313	10397
6145	324	6990
1249	294	19712
20790	306	25138
17949	256	18591
22041	294	27194
7023	101	23692
14071	69	22613
9310	313	8636
1041	306	857
15897	313	14593
22518	313	18781
22518	235	22990
25523	272	26167
22302	315	17493
7789	313	16805
11415	294	8268
25166	214	6135
25166	214	5621
4353	315	17493
19465	256	18591
4884	124	13415
11532	294	21355
11532	294	4515
11532	294	10691
11532	294	605
11532	294	12280
11532	294	10602
11532	294	17265
11532	315	12466
11532	406	19345
10663	5	17493
3949	315	4328
3949	315	26411
3949	5	5546
17958	313	2500
1288	315	10037
17140	315	17493
19966	315	7600
3850	382	21388
11130	315	3707
6479	313	25397
16119	315	3707
7992	5	17493
11275	294	23986
11275	263	14089
18923	386	2014
3526	313	5091
25033	313	6392
25049	174	21360
2803	313	2635
2803	315	19027
14068	272	26340
1839	306	20076
1709	313	1664
23580	306	25618
20495	313	25659
26725	200	3707
1753	315	21970
24442	386	24197
24442	386	27008
3709	315	22349
10349	294	2775
27173	313	8221
4118	200	21970
10149	313	18836
15339	386	21178
15339	313	24674
21473	352	22001
7303	248	20940
7303	214	23832
24769	5	22107
4412	313	26328
19860	306	12341
14249	256	2920
26878	315	11986
18783	313	13802
4456	214	5303
4445	25	7849
4445	214	15622
4445	214	23238
20823	313	25397
18442	315	10037
17382	315	5020
17382	315	20340
17382	315	3376
26136	200	3707
26136	398	25460
1894	315	17493
2218	386	27168
21688	200	8104
7597	214	15933
26274	256	11937
26274	256	5577
26274	256	24176
2517	256	2920
17040	256	18591
15684	214	21194
20355	313	17751
22354	290	17493
1384	69	11006
19603	306	26254
24175	306	857
20440	313	12019
2399	214	6818
18492	200	25380
18001	239	10837
2303	315	10037
19293	334	13093
19293	178	15968
19293	356	19844
1331	313	25397
20204	214	15220
9272	4	3261
3592	200	450
25802	334	17493
19446	170	8115
19446	12	12876
22330	294	19712
1808	306	25138
5690	294	9384
19658	324	24889
19658	324	21404
2388	386	11806
22428	315	16567
33	272	20073
23594	306	16328
1123	294	4252
20992	315	26342
23517	344	26819
23517	355	18381
23517	356	11737
9131	82	16803
9131	82	7406
9131	81	1837
9131	272	19165
17592	272	758
2128	200	26311
27189	315	17493
25782	306	4772
9339	356	19940
9339	214	27017
19903	313	19504
19903	313	8981
19719	313	12590
19719	313	13072
21534	315	17493
25525	214	6608
9767	313	3097
26292	386	12511
12634	313	24677
12634	215	20384
24145	334	17493
24145	214	489
24145	214	20657
20042	313	24426
16416	256	19664
16416	256	26790
4880	306	1571
4880	306	10572
4880	306	15459
4880	306	3947
4880	306	12539
4880	306	8786
19550	256	25017
14543	306	2259
14543	306	22308
14543	306	14655
14543	306	10324
14543	306	14949
14543	306	4371
14543	306	23474
14543	306	24001
14543	306	5865
14543	306	8376
14543	306	19875
14543	306	4025
14543	306	23984
14543	306	7625
14543	306	14418
14543	306	3690
14543	306	2087
14543	306	1612
14543	306	1957
14543	306	15256
14543	306	9506
14543	306	7584
14543	306	16215
14543	306	8703
14543	306	27094
14543	306	1053
14543	306	21612
14543	306	13429
14543	306	5118
14543	306	10506
14543	306	26773
14543	306	10755
14543	306	19995
14543	306	26853
14543	306	11349
14543	306	21715
14543	306	8185
14543	306	9913
14543	306	20554
14543	306	16829
14543	306	22164
14543	306	24010
14543	306	20112
14543	306	11098
14543	306	6219
14543	306	22607
14543	306	22119
14543	306	11418
14543	306	5171
14543	306	14848
14543	306	7461
14543	306	4943
14543	306	10689
14543	306	23136
14543	306	19589
14543	306	2195
14543	306	13401
14543	306	1277
14543	306	8802
14543	306	3505
14543	306	8868
14543	306	18812
14543	306	5822
14543	306	6416
14543	306	19741
14543	306	10937
14543	306	9382
14543	306	26650
14543	306	11348
14543	306	21238
14543	306	3246
14543	306	2650
14543	306	9699
14543	306	9057
14543	306	16793
14543	306	14548
14543	306	4685
14543	306	27083
14543	306	23452
14543	306	26518
14543	306	23689
14543	306	25352
14543	306	20334
14543	306	26379
14543	306	9182
14543	306	9188
14543	306	7717
14543	306	4702
14543	306	7746
14543	306	16250
14543	306	23169
14543	306	10627
14543	306	24157
14543	306	25225
14543	306	19583
14543	306	20770
14543	306	9660
14543	306	26428
14543	306	2592
14543	306	16583
14543	306	2359
14543	306	26258
14543	306	22928
14543	306	6542
14543	306	15656
14543	306	4384
14543	306	14393
14543	306	15291
14543	306	1421
14543	306	27057
14543	306	25069
14543	306	14741
14543	306	24995
14543	306	10102
14543	306	3083
14543	306	26968
14543	306	24464
14543	306	7856
14543	306	24451
14543	306	6366
14543	306	23952
14543	306	2311
14543	306	14537
14543	306	23866
14543	306	4465
14543	306	4560
14543	306	25951
14543	306	6040
14543	306	18340
14543	306	12954
14543	306	4335
14543	306	4375
14543	306	7434
14543	306	22316
14543	306	13029
14543	306	22262
14543	306	6763
14543	306	22434
14543	306	22268
14543	306	17835
14543	306	844
14543	306	15465
14543	306	8173
14543	306	19933
14543	306	25579
14543	306	22150
14543	306	23106
14543	306	18881
14543	306	27118
14543	306	13564
14543	306	26560
14543	306	9929
14543	306	2493
14543	306	5038
14543	306	26016
14543	306	11988
14543	306	8966
14543	306	23528
14543	306	9067
14543	306	22885
14543	306	15412
14543	306	15401
2398	313	8803
21443	313	7815
12139	306	10236
12139	306	12075
12139	306	15296
12139	306	7933
12139	306	17303
12139	306	12061
12139	306	26836
12139	306	4171
5627	306	19243
5627	306	21623
5627	306	6353
5627	306	14244
5627	306	16065
5627	306	17761
5627	306	4315
5627	306	10038
5627	306	4330
5627	306	20382
5627	306	2562
5627	306	18846
5627	306	21448
5627	306	14268
5627	306	12713
5627	306	5336
5627	306	4319
5627	306	25233
5627	306	12806
5627	306	2994
5627	306	8276
5627	306	15332
5627	306	2294
5627	306	21813
5627	306	666
5627	306	19909
5627	306	22247
5627	306	9071
5627	306	17676
5627	306	15270
5627	306	12521
5627	306	21962
5627	306	13549
5627	306	7809
5627	306	629
5627	306	25498
5627	306	7177
5627	306	12820
5627	306	7985
24383	5	17493
11154	294	22192
11154	396	27028
16396	200	24953
6637	317	6764
17502	200	9338
16291	364	19750
16291	364	18227
16291	364	8507
16291	364	21869
16291	210	6021
20937	227	10116
20937	315	115
10345	315	17493
10143	214	15637
11306	315	17493
11306	315	4593
12426	313	26039
19499	306	857
12070	306	12000
12070	306	12674
7719	214	26309
1511	294	17921
7566	315	9694
15763	294	18327
15763	294	26818
15763	272	10605
15763	272	20713
10107	227	17256
10107	132	21226
10107	275	14506
25608	356	20288
3755	200	26342
9126	306	18805
7894	315	24197
3092	315	11217
9075	315	14246
10123	290	17493
10123	214	12236
17106	214	19003
17106	214	4326
17106	214	17647
17106	214	6316
17106	214	22562
17106	214	1847
17106	214	22200
4289	294	19712
25269	313	2127
21558	294	4252
15633	256	2920
2101	82	20097
2101	313	24882
13847	101	1045
13847	101	21892
13847	101	6957
19440	315	17493
23099	313	9507
7026	256	2920
22960	315	17493
12664	200	25380
15326	306	20897
